JH_CALBODY,JH_INVBASDOC,LUHAO,PK_INSPECTIONCHECK,JH_INVNAME,JH_INSPECTIONRELAPLAN,JH_INSPECTIONRELAPLANNAME,JH_INSPECTIONPLAN,8区平均μm,Al%,As%,A级,B级,Cr%,Cu%,Cu+Cr+Ni%,Cu+Ni,C级,D级,Mo%,N%,Ni%,P+S%,Sn%,Ti夹杂,Ti夹杂物μm,备注,编号,脆性MAXμm,断面收缩率%,复核,硅含量%,过热级,基本组织,基体组织,晶粒度级,抗拉强度MPa,来源,磷含量%,硫含量%,炉号,锰含量%,偏析级,破断力KN,全脱碳μm,日期,JY_TIME,实测直径mm,索氏体率%,碳当量,碳当量%,碳含量%,椭圆度mm,网状组织级别级,网状组织级别级小于1,显微组织,心部马氏体岛级别级,样品来源,最大纵向横向夹杂尺寸μm,最深μm,CHECK_HG_FLAG,NASSISTNUM,NNUM,DSL
1001A110000000001H8R,0001A11000000000JJN3,5930,MD0000000005IVC85UVO,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.024,0.008,,,0.5,0.5,0.002,,0.002,0.033,,0,,,135,,49.7,崔恒伟,0.21,1,,S+微量Fe3C+少量P,8.5,1129,质量中心,0.015,0.018,1931967,0.52,1,26.83,0,2019/3/1,2019/3/1 0:00,5.5,90,,,0.828,0.02,0,,,0,,1,0,合格,451747.56,264567604,5.748909204
1001A110000000001H8R,1001A1100000000CP7W8,5931,MD0000000005JQ8B7O0D,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.018,0.009,,,0.5,0.5,0.001,,0.001,0.023,,0,,,1128,,44.4,崔恒伟,0.19,1,,S+微量F+少量P,9.5,1005,质量中心,0.013,0.01,1835613,0.53,2,23.88,,2018/7/17,2018/7/17 0:00,5.5,90,,,0.708,0.18,0,,,0,,1,0,合格,291756.0281,86023658,1.003575297
1001A110000000001H8R,0001A11000000000JJN6,5932,MD0000000005JQ8BGGXP,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,18,0.004,,0.5,0.5,0.02,0.008,0.047,,0.5,0.5,0.001,0.006,0.019,0.019,0.003,,0,,534,5,41.1,吕青,0.18,1,,,9.5,1102,,0.014,0.005,1831664,0.51,2,26.58,0,2018/3/11,2018/3/11 0:00,5.54,90,,0.842,0.809,0.16,0,,S+微量Fe3C+少量P,0,质量中心,1,76,合格,133190.112,54982606,3.47192738
1001A110000000001H8R,0001A11000000000JJN3,5933,MD0000000005JQ8B3V8M,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.022,0.009,,,0.5,0.5,0.001,,0.001,0.025,,0,,,242,,49.5,崔恒伟,0.19,1,,S+微量Fe3C+少量P,9.5,1106,质量中心,0.014,0.011,1824924,0.54,2,26.95,,2018/7/1,2018/7/1 0:00,5.57,90,,,0.815,0.13,0,,,0,,1,0,合格,585140.5929,353478437,2.242826619
1001A110000000001H8R,0001A11000000000JJN3,5934,MD0000000005JQ8B47HF,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.015,0.009,,,0.5,0.5,0.003,,0.002,0.026,,0,,,280,,42.7,崔恒伟,0.21,1,,S+微量Fe3C+少量P,9.5,1133,质量中心,0.019,0.007,1836116F,0.53,2,27.1,0,2018/8/2,2018/8/2 0:00,5.52,90,,,0.85,0.18,0,,,0,,1,0,合格,1066824.042,561409399,2.1698349
1001A110000000001H8R,0001A11000000000JJN3,5935,MD0000000005JQ8B2A0P,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.004,,0.5,0.5,0.02,0.005,,,0.5,0.5,0.001,,0.019,0.017,,0,,,260,,43.1,崔恒伟,0.19,1,,S+微量Fe3C+少量P,9.5,1126,质量中心,0.012,0.005,1830726,0.52,2,26.66,0,2018/2/1,2018/2/1 0:00,5.46,90,,,0.814,0.06,0,,,0,,1,0,合格,1928037.621,892067304,1.728180611
1001A110000000001H8R,0001A11000000000JJN3,5936,MD0000000005IVLFM8JX,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.002,,0.5,0.5,0.02,0.023,,,0.5,0.5,0.001,,0.002,0.021,,0,,,513,,47.7,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1147,质量中心,0.014,0.007,1920478,0.52,2,27.85,0,2019/1/20,2019/1/20 0:00,5.56,90,,,0.822,0.21,0,,,0,,1,0,合格,1646359.36,842376113,2.555897547
1001A110000000001H8R,0001A11000000000JJN3,5937,MD0000000005JQ8B50AT,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,9,0.001,,0.5,0.5,0.033,0.014,,,0.5,0.5,0.001,,0.002,0.0232,,0,,,116,,42.2,崔恒伟,0.21,1,,S+微量Fe3C+少量P,9.5,1128,质量中心,0.0132,0.01,1839001,0.53,2,26.41,0,2018/11/1,2018/11/1 0:00,5.46,90,,,0.842,0.1,0,,,0,,1,39,合格,2295385.204,1027506208,2.567227637
1001A110000000001H8R,0001A11000000000JJN3,5938,MD0000000005JQ8B4YVH,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,3,0.001,,0.5,0.5,0.02,0.015,,,0.5,0.5,0.002,,0.002,0.029,,0,,,1638,,49.6,    崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1148,质量中心,0.017,0.012,1838976,0.53,2,27.35,0,2018/10/28,2018/10/28 0:00,5.51,90,,,0.823,0.07,0,,,0,,1,26,合格,1796274.122,922442550,3.218918598
1001A110000000001H8R,1001A110000000009MGI,5939,MD0000000005JQ8BLBUT,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.015,0.009,0.045,,0.5,0.5,0.001,0.006,0.021,0.02,0.003,,0,,1058,5,50.6,崔恒伟,0.174,1,,,9.5,1020,,0.01,0.01,A810603,0.5,2,24.67,0,2018/2/24,2018/2/24 0:00,5.55,90,,0.763,0.733,0.12,0,,S+微量F+少量P,0,质量中心,1,0,合格,498862.6992,341785505,3.078984767
1001A110000000001H8R,1001A110000000009MGI,5940,MD0000000005JQ8BM60V,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.012,0.019,0.049,,0.5,0.5,0.001,0.006,0.018,0.013,0.003,,0,,54,5,48.8,崔恒伟,0.19,1,,,9.5,1019,,0.006,0.007,A822655,0.51,1,25,0,2018/6/1,2018/6/1 0:00,5.59,90,,0.752,0.719,0.22,0,,S+微量F+少量P,0,质量中心,1,0,合格,1441619.43,685156532,1.512499927
1001A110000000001H8R,0001B21000000004ZBB3,5941,MD0000000005JQ8BDM4D,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,4,0.001,,0.5,0.5,0.013,0.011,,,0.5,0.5,0.003,,0.001,0.02,,0,,,1578,,41.8,崔恒伟,0.21,1,,S+微量Fe3C+少量P,9.5,1123,质量中心,0.012,0.008,A814063,0.51,2,27.05,,2018/7/23,2018/7/23 0:00,5.54,90,,,0.835,0.22,0,,,0,,1,32,合格,2687575.875,860382758,1.553078029
1001A110000000001H8R,0001A11000000000JJN3,5942,MD0000000005IVLFPGJJ,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.002,,0.5,0.5,0.033,0.008,,,0.5,0.5,0.001,,0.002,0.023,,0,,,631,,51,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1152,质量中心,0.015,0.008,1930740,0.51,2,27.07,0,2019/1/25,2019/1/25 0:00,5.47,90,,,0.824,0.08,0,,,0,,1,0,合格,2435426.25,1259101174,2.860887421
1001A110000000001H8R,0001B21000000004ZBB3,5943,MD0000000005JQ8BDUHY,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.014,0.016,,,0.5,0.5,0.001,,0.002,0.026,,0,,,814,,50.1,崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1126,质量中心,0.014,0.012,A825549,0.51,2,27.52,0,2018/10/8,2018/10/8 0:00,5.58,90,,,0.832,0.2,0,,,0,,1,0,合格,1411681.494,466840653,1.227554432
1001A110000000001H8R,0001A11000000000JJN3,5944,MD0000000005JQ8B3F1K,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.004,,0.5,0.5,0.019,0.008,,,0.5,0.5,0.001,,0.018,0.022,,0,,,422,,47.2,崔恒伟,0.22,1,,S+微量Fe3C+少量P,9.5,1111,质量中心,0.012,0.01,1832822,0.53,1,26.68,0,2018/5/4,2018/5/4 0:00,5.53,90,,,0.828,0.12,0,,,0,,1,0,合格,1519684.247,736948139,2.807727968
1001A110000000001H8R,1006B21000000000033F,5945,MD0000000005JQ8BHXMQ,武钢WLX82AG,IR0000000005ITOC2YZV,盘条C80（001）,MD0000000005IS3HT4JA,0,0.001,,0.5,0.5,0.007,0.012,0.02,,0.5,0.5,0.003,0.006,0.001,0.018,0.001,,0,,1078,5,44.9,崔恒伟,0.2,1,,,9.5,1114,,0.01,0.008,A823817,0.51,2,27.73,,2018/7/15,2018/7/15 0:00,5.63,90,,0.857,0.824,0.16,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,2411970.619,1785411558,6.900897366
1001A110000000001H8R,1001A1100000000CP7W8,5946,MD0000000005JQ8B8PZY,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,13,0.001,,0.5,0.5,0.023,0.01,,,0.5,0.5,0.001,,0.002,0.019,,0,,,750,,50.4,崔恒伟,0.22,1,,S+微量F+少量P,8.5,1070,质量中心,0.01,0.009,183A800,0.52,2,25.79,0,2018/12/28,2018/12/28 0:00,5.54,90,,,0.726,0.07,0,,,0,,1,34,合格,867418.26,347600754,1.356037555
1001A110000000001H8R,1001A1100000000CP7W8,5947,MD0000000005IVC7UMBR,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.04,0.007,,,0.5,0.5,0.001,,0.002,0.02,,0,,,110,,44.7,崔恒伟,0.22,1,,S+微量F+少量P,8.5,1069,质量中心,0.013,0.007,1930670,0.53,2,25.12,0,2019/2/10,2019/2/10 0:00,5.47,90,,,0.719,0.03,0,,,0,,1,0,合格,385860.91,239158736,1.925816123
1001A110000000001H8R,0001B21000000004ZBB3,5948,MD0000000005JQ8BDDAS,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.004,,0.5,0.5,0.0223,0.008,,,0.5,0.5,0.001,,0.019,0.021,,0,,,278,,42.8,吕青,0.19,1,,S+微量Fe3C+少量P,9.5,1100,质量中心,0.011,0.01,A811645,0.53,1,26.3,0,2018/4/10,2018/4/10 0:00,5.52,90,,,0.827,0.2,0,,,0,,1,0,合格,1613250.513,721314838,2.449518956
1001A110000000001H8R,1001A1100000000CP7W8,5949,MD0000000005IVLFPHIS,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.017,0.008,,,0.5,0.5,0.001,,0.002,0.024,,0,,,654,,42.1,崔恒伟,0.21,1,,S+微量F+少量P,8.5,1031,质量中心,0.01,0.014,1930667,0.5,2,24.41,0,2019/1/25,2019/1/25 0:00,5.49,90,,,0.722,0.21,0,,,0,,1,0,合格,72509.2,47040315,1.348949406
1001A110000000001H8R,1001A110000000009MGI,5950,MD0000000005JQ8BM7C3,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.008,0.01,0.037,,0.5,0.5,0.001,0.006,0.019,0.017,0.003,,0,,94,5,52.8,崔恒伟,0.2,1,,,9.5,976,,0.007,0.01,A822724,0.51,1,23.44,0,2018/6/1,2018/6/1 0:00,5.53,90,,0.76,0.727,0.21,0,,S+微量F+少量P,0,质量中心,1,0,合格,172420.8427,80453281,1.182961284
1001A110000000001H8R,0001B21000000004ZBB3,5951,MD0000000005IVC85BET,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.013,0.008,,,0.5,0.5,0.002,,0.002,0.023,,0,,,5,,46.4,崔恒伟,0.2,1,,S+微量Fe3C+少量P,8.5,1171,质量中心,0.014,0.009,A921021,0.5,1,27.73,0,2019/3/1,2019/3/1 0:00,5.49,90,,,0.824,0.04,0,,,0,,1,0,合格,250921.66,167608382,4.326419715
1001A110000000001H8R,0001A11000000000JJN3,5952,MD0000000005JQ8B4NEO,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,9,0.001,,0.5,0.5,0.032,0.011,,,0.5,0.5,0.002,,0.002,0.022,,0,,,152,,52,崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1168,质量中心,0.014,0.008,1837928,0.54,2,27.64,0,2018/10/1,2018/10/1 0:00,5.49,90,,,0.838,0.1,0,,,0,,1,43,合格,2299930.968,1059856489,3.86104164
1001A110000000001H8R,0001A11000000000JJN3,5953,MD0000000005IVC7W2AX,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.026,0.008,,,0.5,0.5,0.002,,0.002,0.03,,0,,,294,,43.5,崔恒伟,0.23,1,,S+微量Fe3C+少量P,8.5,1139,质量中心,0.012,0.018,1931274,0.53,2,26.87,0,2019/2/13,2019/2/13 0:00,5.48,90,,,0.817,0.09,0,,,0,,1,0,合格,2115279.03,997650037,3.020421184
1001A110000000001H8R,0001A11000000000JJN6,5954,MD0000000005JQ8BHH83,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.001,,0.5,0.5,0.017,0.008,0.027,,0.5,0.5,0.002,0.006,0.002,0.019,0.002,,0,,178,5,49.2,崔恒伟,0.2,1,,,9.5,1112,,0.012,0.007,1837852,0.52,2,26.75,0,2018/10/1,2018/10/1 0:00,5.52,90,,0.865,0.829,0.05,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,208831.74,197520212,8.60705458
1001A110000000001H8R,0001A11000000000JJN6,5955,MD0000000005JQ8BH7DT,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.001,,0.5,0.5,0.015,0.015,0.032,,0.5,0.5,0.003,0.006,0.002,0.015,0.001,,0,,746,5,40.7,崔恒伟,0.19,1,,,9.5,1118,,0.01,0.005,1826387,0.51,2,26.38,0,2018/8/19,2018/8/19 0:00,5.48,90,,0.849,0.816,0.16,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,153251.35,144393829,3.950844137
1001A110000000001H8R,0001A11000000000JJN3,5956,MD0000000005JQ8B43BY,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.017,0.01,,,0.5,0.5,0.003,,0.001,0.022,,0,,,1516,,43.8,崔恒伟,0.18,1,,S+微量Fe3C+少量P,9.5,1098,质量中心,0.016,0.006,1835860A,0.54,2,26.35,,2018/7/26,2018/7/26 0:00,5.53,90,,,0.828,0.16,0,,,0,,1,0,合格,1359817.295,550468675,2.273926333
1001A110000000001H8R,0001A11000000000JJN3,5957,MD0000000005JQ8B52YP,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,6,0.001,,0.5,0.5,0.026,0.014,,,0.5,0.5,0.001,,0.002,0.039,,0,,,351,,44.6,崔恒伟,0.21,1,,S+微量Fe3C+少量P,9.5,1104,质量中心,0.015,0.024,1828689,0.52,2,26.81,0,2018/11/7,2018/11/7 0:00,5.56,90,,,0.822,0.13,0,,,0,,1,49,合格,2096746.82,992691681,2.35121848
1001A110000000001H8R,0001A11000000000JJN6,5958,MD0000000005JQ8BGO35,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,7,0.004,,0.5,0.5,0.018,0.009,0.045,,0.5,0.5,0.001,0.006,0.018,0.019,0.003,,0,,698,5,44.9,吕青,0.2,1,,,9.5,1134,,0.013,0.006,1831683,0.53,2,27.23,0,2018/4/14,2018/4/14 0:00,5.53,90,,0.856,0.817,0.13,0,,S+微量Fe3C+少量P,0,质量中心,1,32,合格,363926.7028,294371440,8.045305156
1001A110000000001H8R,0001A11000000000JJN3,5959,MD0000000005JQ8B4D8W,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.015,0.007,,,0.5,0.5,0.003,,0.002,0.017,,0,,,1330,,46.8,崔恒伟,0.2,1,,S+微量Fe3C+少量P,9.5,1138,质量中心,0.012,0.005,1836850F,0.51,1,27.42,0,2018/8/27,2018/8/27 0:00,5.54,90,,,0.832,0.21,0,,,0,,1,0,合格,1906656.248,832152083,2.054831101
1001A110000000001H8R,0001A11000000000JJN6,5960,MD0000000005JQ8BGKT3,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,9,0.004,,0.5,0.5,0.016,0.008,0.042,,0.5,0.5,0.001,0.006,0.018,0.019,0.003,,0,,940,5,45.2,吕青,0.18,1,,,9.5,1115,,0.013,0.006,1831437,0.53,1,27.1,0,2018/3/18,2018/3/18 0:00,5.55,90,,0.862,0.823,0.16,0,,S+微量Fe3C+少量P,0,质量中心,1,38,合格,2195102.201,997828681,3.434009653
1001A110000000001H8R,0001B21000000004ZBB3,5961,MD0000000005JQ8BDAFR,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.004,,0.5,0.5,0.014,0.01,,,0.5,0.5,0.001,,0.018,0.019,,0,,,588,,43.7,,0.2,1,,S+微量Fe3C+少量P,9.5,1183,质量中心,0.011,0.008,A725980,0.52,1,28.41,0,2017/12/14,2017/12/14 0:00,5.53,90,,,0.844,0.19,0,,,0,,1,0,合格,300652.8837,84588415,0.874797247
1001A110000000001H8R,0001B21000000004ZBB3,5962,MD0000000005IVLFFQ8R,武钢W82DA,IR0000000005ITOC2ZK5,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.01,0.011,,,0.5,0.5,0.001,,0.002,0.02,,0,,,375,,43.9,崔恒伟,0.18,1,,S+微量Fe3C+少量P,8.5,1165,质量中心,0.012,0.008,A920178,0.5,2,28.39,0,2019/1/10,2019/1/10 0:00,5.57,90,,,0.835,0.15,0,,,0,,1,0,合格,2617243.44,1107414800,1.044194442
1001A110000000001H8R,0001A11000000000JJN3,5963,MD0000000005JQ8B59TD,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,3,0.001,,0.5,1,0.014,0.009,,,0.5,0.5,0.002,,0.002,0.018,,0,,,662,,42.1,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1117,质量中心,0.012,0.006,183A702A,0.49,2,26.72,0,2018/12/26,2018/12/26 0:00,5.52,90,,,0.822,0.13,0,,,0,,1,26,合格,1665707.13,820624225,2.32490782
1001A110000000001H8R,1001A110000000009MGI,5964,MD0000000005JQ8BNL1X,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.013,0.022,0.037,,0.5,0.5,0.001,0.006,0.002,0.019,0.002,,0,,742,5,40,崔恒伟,0.2,1,,,9.5,995,,0.009,0.01,A826355,0.52,2,23.91,0,2018/11/25,2018/11/25 0:00,5.53,90,,0.774,0.738,0.24,0,,S+微量F+少量P,0,质量中心,1,0,合格,280907.68,129046659,0.679031903
1001A110000000001H8R,0001A11000000000JJN3,5965,MD0000000005JQ8B2ZO2,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,7,0.004,,0.5,0.5,0.016,0.01,,,0.5,0.5,0.001,,0.018,0.021,,0,,,454,,43.6,吕青,0.2,1,,S+微量Fe3C+少量P,9.5,1140,质量中心,0.012,0.009,1832866,0.54,1,27.89,0,2018/4/14,2018/4/14 0:00,5.58,90,,,0.815,0.14,0,,,0,,1,35,合格,921995.8288,526186201,3.209132887
1001A110000000001H8R,1001A110000000009MGI,5966,MD0000000005JQ8BN755,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.011,0.027,,0.5,0.5,0.001,0.006,0.002,0.017,0.002,,0,,658,5,57.6,崔恒伟,0.2,1,,,9.5,990,,0.009,0.008,A825438,0.52,2,23.76,0,2018/10/10,2018/10/10 0:00,5.53,90,,0.768,0.732,0.1,0,,S+微量F+少量P,0,质量中心,1,0,合格,52127.24,34432464,2.044795534
1001A110000000001H8R,0001A11000000000JJN3,5967,MD0000000005IVC873SX,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.021,0.007,,,0.5,0.5,0.002,,0.002,0.016,,0,,,186,,43.6,崔恒伟,0.21,1,,S+微量Fe3C+少量P,8.5,1155,质量中心,0.007,0.009,1931567A,0.52,1,27.53,0,2019/3/3,2019/3/3 0:00,5.51,90,,,0.827,0.07,0,,,0,,1,0,合格,476995.58,260724276,4.271316999
1001A110000000001H8R,1001A110000000009MGI,5968,MD0000000005JQ8BMSPQ,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.008,0.01,0.019,,0.5,0.5,0.001,0.005,0.001,0.021,0.002,,0,,956,5,53.5,崔恒伟,0.2,1,,,9.5,974,,0.012,0.009,A824486,0.51,2,23.74,0,2018/8/23,2018/8/23 0:00,5.57,90,,0.773,0.74,0.17,0,,S+微量F+少量P,0,质量中心,1,0,合格,385272.6165,183505740,1.227962002
1001A110000000001H8R,0001A11000000000JJN6,5969,MD0000000005JQ8BGKEX,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,0,0.004,,0.5,0.5,0.015,0.008,0.04,,0.5,0.5,0.001,0.006,0.017,0.017,0.003,,0,,892,5,40.9,吕青,0.2,1,,,9.5,1157,,0.012,0.005,1831688,0.53,2,27.3,0,2018/3/18,2018/3/18 0:00,5.48,90,,0.845,0.806,0.18,0,,S+微量Fe3C+少量P,0,质量中心,1,0,合格,2686240.558,1083637797,3.365457597
1001A110000000001H8R,1001A1100000000CP7W8,5970,MD0000000005JQ8B74V6,青钢SWRH72A,IR0000000005ITOC2ZUG,中心C70A盘条,MD0000000005IS3HT1MA,0,0.001,,0.5,0.5,0.046,0.008,,,0.5,0.5,0.001,,0.018,0.02,,0,,,990,,47.8,崔恒伟,0.19,1,,S+微量F+少量P,9.5,1007,质量中心,0.006,0.014,1833614,0.54,2,24.17,0,2018/5/20,2018/5/20 0:00,5.59,90,,,0.708,0.14,0,,,0,,1,0,合格,2123656.098,811607302,1.65012241
1001A110000000001H8R,1001A110000000009MGI,5971,MD0000000005JQ8BM4WQ,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,6,0.001,,0.5,0.5,0.013,0.011,0.042,,0.5,0.5,0.001,0.006,0.018,0.014,0.003,,0,,20,5,48,崔恒伟,0.2,1,,,9.5,1049,,0.006,0.008,A822688,0.55,2,25.09,0,2018/6/1,2018/6/1 0:00,5.52,90,,0.765,0.72,0.1,0,,S+微量F+少量P,0,质量中心,1,48,合格,3017881.574,1458334981,1.554181351
1001A110000000001H8R,0001A11000000000JJN6,5972,MD0000000005JQ8BGBJR,青钢C82D2,IR0000000005ITOC3073,盘条C80（001）,MD0000000005IS3HT4JA,4,0.004,,0.5,0.5,0.021,0.008,0.047,,0.5,0.5,0.001,0.006,0.018,0.02,0.003,,0,,842,5,41.4,崔恒伟,0.2,1,,,9.5,1149,,0.014,0.006,1830965,0.53,1,28.2,0,2018/2/9,2018/2/9 0:00,5.59,90,,0.856,0.817,0.18,0,,S+微量Fe3C+少量PS+微量Fe3C+少量P,0,质量中心,1,32,合格,2037120.73,1043841192,6.159077842
1001A110000000001H8R,0001A11000000000JJN3,5973,MD0000000005JQ8B4GOY,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.02,0.012,,,0.5,0.5,0.001,,0.002,0.025,,0,,,380,,48,崔恒伟,0.21,1,,S+微量Fe3C+少量P,9.5,1138,质量中心,0.014,0.011,1837272,0.52,2,27.22,0,2018/9/9,2018/9/9 0:00,5.52,90,,,0.829,0.06,0,,,0,,1,0,合格,2432181.564,1203570495,2.716126099
1001A110000000001H8R,0001A11000000000JJN3,5974,MD0000000005IVLFFN11,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.001,,0.5,0.5,0.025,0.013,,,0.5,0.5,0.001,,0.002,0.018,,0,,,222,,45.1,崔恒伟,0.19,1,,S+微量Fe3C+少量P,8.5,1137,质量中心,0.011,0.007,1910051,0.5,2,27.6,0,2019/1/10,2019/1/10 0:00,5.56,90,,,0.825,0.12,0,,,0,,1,0,合格,1766677.04,952821222,3.12890831
1001A110000000001H8R,1001A110000000009MGI,5975,MD0000000005JQ8BM8G8,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.019,0.011,0.048,,0.5,0.5,0.001,0.006,0.018,0.015,0.003,,0,,128,5,56.8,崔恒伟,0.19,1,,,9.5,1090,,0.008,0.007,A812852,0.51,2,26.29,0,2018/6/1,2018/6/1 0:00,5.54,90,,0.74,0.707,0.12,0,,S+微量F+少量P,0,质量中心,1,0,合格,1283419.887,619906499,1.362594237
1001A110000000001H8R,1001A110000000009MGI,5976,MD0000000005JQ8BNLMP,武钢WLX72A-X,IR0000000005ITOC30K7,盘条C70（001）,MD0000000005IS3HT4J8,0,0.001,,0.5,0.5,0.014,0.019,0.035,,0.5,0.5,0.001,0.006,0.002,0.021,0.002,,0,,759,5,52.7,崔恒伟,0.2,1,,,9.5,1023,,0.011,0.01,A826279,0.52,2,24.92,0,2018/11/25,2018/11/25 0:00,5.57,90,,0.753,0.717,0.13,0,,S+微量F+少量P,0,质量中心,1,0,合格,303752.47,140530494,0.673108361
1001A110000000001H8R,0001A11000000000JJN3,5977,MD0000000005JQ8B1RZZ,青钢C82DA,IR0000000005ITOC311T,中心C80A盘条,MD0000000005IS3HT1ME,0,0.004,,0.5,0.5,0.044,0.013,,,0.5,0.5,0.001,,0.019,0.019,,0,,,944,,44.2,,0.19,1,,S+微量Fe3C+少量P,9.5,1160,质量中心,0.012,0.007,1739205F,0.54,2,27.85,0,2017/12/18,2017/12/18 0:00,5.53,90,,,0.818,0.213,0,,,0,,1,0,合格,395193.9329,174982673,1.863402429
